,filename,cell_type,xmin,xmax,ymin,ymax
1371,82.jpg,RBC,461,554,374,458
1372,82.jpg,RBC,232,325,377,461
1373,82.jpg,RBC,471,571,80,189
1374,82.jpg,RBC,378,482,1,72
1375,82.jpg,RBC,19,119,155,256
1376,82.jpg,WBC,240,362,262,389
1377,82.jpg,Platelets,402,440,72,113
1378,82.jpg,Platelets,262,300,74,115
1379,83.jpg,RBC,185,294,138,236
1380,83.jpg,RBC,273,382,155,253
1381,83.jpg,RBC,430,539,227,325
1382,83.jpg,RBC,522,631,153,251
1383,83.jpg,RBC,325,434,254,352
1384,83.jpg,RBC,294,403,305,403
1385,83.jpg,RBC,347,456,28,126
1386,83.jpg,RBC,459,568,91,189
1387,83.jpg,RBC,330,439,372,470
1388,83.jpg,WBC,210,342,3,115
1389,84.jpg,RBC,14,115,275,381
1390,84.jpg,RBC,1,101,374,480
1391,84.jpg,RBC,343,444,366,472
1392,84.jpg,RBC,294,384,386,480
1393,84.jpg,RBC,333,423,248,342
1394,84.jpg,RBC,198,282,1,133
1395,84.jpg,RBC,460,548,146,253
1396,84.jpg,RBC,495,583,145,252
1397,84.jpg,RBC,543,640,158,260
1398,84.jpg,RBC,520,630,267,371
1399,84.jpg,RBC,310,399,183,266
1400,84.jpg,RBC,533,640,1,74
1401,84.jpg,WBC,282,413,42,169
1402,84.jpg,Platelets,485,524,336,368
1403,85.jpg,RBC,452,587,200,308
1404,85.jpg,RBC,357,465,319,420
1405,85.jpg,RBC,295,403,379,480
1406,85.jpg,RBC,108,216,222,323
1407,85.jpg,RBC,197,305,379,480
1408,85.jpg,RBC,440,548,24,125
1409,85.jpg,RBC,362,470,1,100
1410,85.jpg,RBC,575,640,269,366
1411,85.jpg,RBC,290,355,113,210
1412,85.jpg,RBC,226,331,293,382
1413,85.jpg,RBC,1,107,357,473
1414,85.jpg,Platelets,479,519,290,326
1415,85.jpg,WBC,9,137,1,103
1416,86.jpg,RBC,4,119,354,452
1417,86.jpg,RBC,29,162,233,372
1418,86.jpg,RBC,39,153,174,267
1419,86.jpg,RBC,138,206,168,298
1420,86.jpg,RBC,22,105,1,79
1421,86.jpg,RBC,260,363,46,157
1422,86.jpg,RBC,383,470,15,100
1423,86.jpg,RBC,169,278,104,191
1424,86.jpg,RBC,194,313,227,315
1425,86.jpg,RBC,160,275,318,432
1426,86.jpg,RBC,231,346,320,434
1427,86.jpg,RBC,356,471,301,428
1428,86.jpg,RBC,94,171,42,174
1429,86.jpg,RBC,3,106,88,179
1430,86.jpg,RBC,131,229,3,113
1431,86.jpg,RBC,545,640,167,304
1432,86.jpg,RBC,457,577,420,480
1433,86.jpg,Platelets,460,500,347,393
1434,86.jpg,WBC,307,536,128,329
1435,87.jpg,RBC,8,120,209,298
1436,87.jpg,RBC,137,244,307,414
1437,87.jpg,RBC,56,140,266,406
1438,87.jpg,RBC,347,465,257,361
1439,87.jpg,RBC,257,366,328,411
1440,87.jpg,RBC,244,332,176,313
1441,87.jpg,RBC,313,420,162,269
1442,87.jpg,RBC,516,633,256,363
1443,87.jpg,RBC,519,636,102,209
1444,87.jpg,RBC,244,363,407,480
1445,87.jpg,RBC,130,254,207,293
1446,87.jpg,RBC,50,173,69,174
1447,87.jpg,RBC,407,495,215,298
1448,87.jpg,RBC,476,564,1,66
1449,87.jpg,RBC,363,459,354,480
1450,87.jpg,Platelets,486,535,62,102
1451,87.jpg,WBC,193,413,1,186
1452,88.jpg,RBC,451,544,271,365
1453,88.jpg,RBC,453,546,340,434
1454,88.jpg,RBC,205,302,369,480
1455,88.jpg,RBC,270,367,319,430
1456,88.jpg,RBC,164,245,173,279
1457,88.jpg,RBC,206,309,52,179
1458,88.jpg,RBC,61,160,131,236
1459,88.jpg,RBC,555,640,172,274
1460,88.jpg,RBC,37,144,303,403
1461,88.jpg,RBC,502,610,57,157
1462,88.jpg,RBC,381,489,2,102
1463,88.jpg,RBC,103,193,25,113
1464,88.jpg,RBC,1,89,32,120
1465,88.jpg,RBC,247,352,248,336
1466,88.jpg,RBC,1,80,138,238
1467,88.jpg,RBC,106,182,228,319
1468,88.jpg,WBC,268,554,91,286
1469,89.jpg,RBC,371,481,278,380
1470,89.jpg,RBC,538,636,167,262
1471,89.jpg,RBC,497,599,61,159
1472,89.jpg,RBC,105,191,221,322
1473,89.jpg,RBC,225,310,349,434
1474,89.jpg,RBC,66,152,266,357
1475,89.jpg,RBC,1,92,1,72
1476,89.jpg,RBC,31,114,152,235
1477,89.jpg,RBC,377,466,153,244
1478,89.jpg,RBC,256,380,28,137
1479,89.jpg,RBC,63,155,43,154
1480,89.jpg,RBC,418,517,64,166
1481,89.jpg,RBC,307,396,363,454
1482,89.jpg,WBC,178,360,130,311
1483,89.jpg,Platelets,29,72,414,449
1484,90.jpg,RBC,381,475,191,287
1485,90.jpg,RBC,144,255,150,249
1486,90.jpg,RBC,115,226,214,332
1487,90.jpg,RBC,410,521,244,362
1488,90.jpg,RBC,508,601,128,239
1489,90.jpg,RBC,433,534,12,121
1490,90.jpg,RBC,539,640,359,468
1491,90.jpg,RBC,545,640,263,357
1492,90.jpg,RBC,52,147,330,424
1493,90.jpg,RBC,291,408,22,112
1494,90.jpg,RBC,225,343,361,460
1495,90.jpg,RBC,384,502,401,480
1496,90.jpg,RBC,27,140,1,67
1497,90.jpg,RBC,536,640,1,77
1498,90.jpg,RBC,137,232,338,448
1499,90.jpg,WBC,224,384,229,345
1500,90.jpg,Platelets,336,368,156,184
1501,90.jpg,Platelets,385,418,66,97
1502,91.jpg,RBC,229,342,238,330
1503,91.jpg,RBC,152,268,146,257
1504,91.jpg,RBC,150,266,144,255
1505,91.jpg,RBC,70,179,197,300
1506,91.jpg,RBC,7,103,1,82
1507,91.jpg,RBC,469,573,28,121
1508,91.jpg,RBC,494,596,137,237
1509,91.jpg,RBC,27,111,305,395
1510,91.jpg,RBC,45,129,105,195
1511,91.jpg,RBC,32,116,191,281
1512,91.jpg,RBC,339,405,262,367
1513,91.jpg,RBC,368,460,59,146
1514,91.jpg,RBC,415,516,140,226
1515,91.jpg,RBC,344,445,412,479
1516,91.jpg,RBC,144,234,250,348
1517,91.jpg,WBC,398,590,228,431
1518,91.jpg,Platelets,306,347,383,421
1519,92.jpg,RBC,122,243,270,377
1520,92.jpg,RBC,2,123,128,235
1521,92.jpg,RBC,240,361,39,146
1522,92.jpg,RBC,354,462,79,179
1523,92.jpg,RBC,437,545,43,143
1524,92.jpg,RBC,484,591,128,230
1525,92.jpg,RBC,118,221,1,93
1526,92.jpg,RBC,229,349,165,255
1527,92.jpg,RBC,545,640,41,136
1528,92.jpg,RBC,313,424,196,290
1529,92.jpg,RBC,206,316,223,329
1530,92.jpg,RBC,181,276,338,438
1531,92.jpg,RBC,440,574,227,295
1532,92.jpg,WBC,364,521,289,432
1533,92.jpg,Platelets,271,308,413,447
1534,92.jpg,Platelets,543,574,349,378
1535,93.jpg,RBC,349,499,120,206
1536,93.jpg,RBC,343,437,272,357
1537,93.jpg,RBC,184,283,292,378
1538,93.jpg,RBC,253,352,240,326
1539,93.jpg,RBC,408,505,282,393
1540,93.jpg,RBC,143,240,189,290
1541,93.jpg,RBC,305,404,43,129
1542,93.jpg,RBC,373,472,21,107
1543,93.jpg,RBC,458,559,50,160
1544,93.jpg,RBC,1,94,197,285
1545,93.jpg,RBC,1,70,2,103
1546,93.jpg,RBC,8,110,386,462
1547,93.jpg,RBC,558,640,167,251
1548,93.jpg,RBC,558,640,319,403
1549,93.jpg,RBC,479,577,415,480
1550,93.jpg,RBC,101,201,120,224
1551,93.jpg,WBC,135,281,1,104
1552,93.jpg,Platelets,45,74,185,211
1553,94.jpg,RBC,430,514,82,162
1554,94.jpg,RBC,474,559,1,70
1555,94.jpg,RBC,406,494,1,60
1556,94.jpg,RBC,413,507,166,265
1557,94.jpg,RBC,342,429,25,110
1558,94.jpg,RBC,33,123,158,258
1559,94.jpg,RBC,178,286,177,286
1560,94.jpg,RBC,88,188,277,381
1561,94.jpg,RBC,61,157,341,435
1562,94.jpg,RBC,83,190,16,117
1563,94.jpg,RBC,521,637,379,480
1564,94.jpg,RBC,490,591,113,215
1565,94.jpg,RBC,496,578,245,343
1566,94.jpg,RBC,494,576,243,341
1567,94.jpg,Platelets,174,217,393,441
1568,94.jpg,WBC,259,492,259,464
1569,95.jpg,RBC,82,214,1,79
1570,95.jpg,RBC,316,404,130,238
1571,95.jpg,RBC,281,372,246,339
1572,95.jpg,RBC,395,486,4,96
1573,95.jpg,RBC,409,505,356,448
1574,95.jpg,RBC,559,640,160,253
1575,95.jpg,RBC,524,605,26,119
1576,95.jpg,RBC,490,580,395,477
1577,95.jpg,RBC,46,134,295,408
1578,95.jpg,RBC,95,190,99,202
1579,95.jpg,RBC,185,276,86,171
1580,95.jpg,RBC,98,211,196,299
1581,95.jpg,RBC,187,272,267,360
1582,95.jpg,RBC,210,301,321,411
1583,95.jpg,RBC,131,238,346,446
1584,95.jpg,WBC,374,549,181,334
1585,95.jpg,Platelets,249,288,406,447
1586,96.jpg,RBC,298,416,22,130
1587,96.jpg,RBC,331,449,310,418
1588,96.jpg,RBC,263,347,150,231
1589,96.jpg,RBC,204,301,1,105
1590,96.jpg,RBC,11,94,89,177
1591,96.jpg,RBC,106,189,208,296
1592,96.jpg,RBC,10,93,318,406
1593,96.jpg,RBC,527,610,124,212
1594,96.jpg,RBC,528,639,260,371
1595,96.jpg,RBC,428,552,368,480
1596,96.jpg,RBC,44,134,149,234
1597,96.jpg,RBC,102,196,40,122
1598,96.jpg,Platelets,347,391,206,243
1599,96.jpg,WBC,157,309,282,435
1600,97.jpg,RBC,339,429,83,166
1601,97.jpg,RBC,283,374,42,129
1602,97.jpg,RBC,285,383,181,287
1603,97.jpg,RBC,187,285,217,310
1604,97.jpg,RBC,401,512,170,279
1605,97.jpg,RBC,496,609,219,336
1606,97.jpg,RBC,438,540,261,375
1607,97.jpg,RBC,530,632,99,213
1608,97.jpg,RBC,62,164,217,331
1609,97.jpg,RBC,1,77,154,266
1610,97.jpg,RBC,160,272,99,211
1611,97.jpg,RBC,344,449,1,58
1612,97.jpg,RBC,452,557,1,58
1613,97.jpg,RBC,185,276,429,480
1614,97.jpg,WBC,247,436,295,449
1615,97.jpg,Platelets,1,25,41,82
1616,98.jpg,RBC,389,486,158,248
1617,98.jpg,RBC,500,598,373,465
1618,98.jpg,RBC,297,393,155,255
1619,98.jpg,RBC,393,500,3,104
1620,98.jpg,RBC,259,354,166,268
1621,98.jpg,RBC,262,362,286,411
1622,98.jpg,RBC,102,216,48,159
1623,98.jpg,RBC,37,151,148,237
1624,98.jpg,RBC,34,125,229,307
1625,98.jpg,RBC,214,309,62,170
1626,98.jpg,RBC,60,164,355,458
1627,98.jpg,WBC,363,519,251,421
1628,99.jpg,RBC,364,494,41,165
1629,99.jpg,RBC,493,623,146,270
1630,99.jpg,RBC,284,393,202,290
1631,99.jpg,RBC,260,373,17,90
1632,99.jpg,RBC,83,171,206,284
1633,99.jpg,RBC,108,210,66,151
1634,99.jpg,RBC,214,301,372,474
1635,99.jpg,RBC,139,226,287,378
1636,99.jpg,RBC,114,216,386,473
1637,99.jpg,RBC,1,102,83,183
1638,99.jpg,WBC,268,468,283,455
1639,99.jpg,Platelets,248,278,59,88
1640,99.jpg,Platelets,468,503,49,85
1641,100.jpg,RBC,458,571,198,296
1642,100.jpg,RBC,405,518,240,338
1643,100.jpg,RBC,365,478,40,138
1644,100.jpg,RBC,512,630,75,188
1645,100.jpg,RBC,468,570,71,175
1646,100.jpg,RBC,175,288,169,267
1647,100.jpg,RBC,278,391,358,456
1648,100.jpg,RBC,527,640,306,404
1649,100.jpg,RBC,229,342,31,129
1650,100.jpg,RBC,23,136,44,142
1651,100.jpg,RBC,21,134,310,408
1652,100.jpg,RBC,121,234,280,378
1653,100.jpg,RBC,60,143,382,480
1654,100.jpg,RBC,50,194,134,254
1655,100.jpg,RBC,399,495,405,480
1656,100.jpg,WBC,142,258,378,480
1657,100.jpg,Platelets,360,395,85,115
1658,101.jpg,RBC,178,278,350,438
1659,101.jpg,RBC,162,262,141,229
1660,101.jpg,RBC,205,314,30,143
1661,101.jpg,RBC,95,198,1,81
1662,101.jpg,RBC,287,389,260,367
1663,101.jpg,RBC,448,550,128,235
1664,101.jpg,RBC,430,525,243,337
1665,101.jpg,RBC,423,518,385,480
1666,101.jpg,RBC,369,434,18,87
1667,101.jpg,RBC,2,98,57,137
1668,101.jpg,RBC,353,454,123,224
1669,101.jpg,RBC,22,122,154,242
1670,101.jpg,WBC,1,161,264,414
1671,101.jpg,Platelets,533,580,108,151
1672,101.jpg,RBC,79,180,168,279
1673,102.jpg,RBC,262,366,151,245
1674,102.jpg,RBC,169,273,23,117
1675,102.jpg,RBC,496,584,178,248
1676,102.jpg,RBC,533,640,285,389
1677,102.jpg,RBC,84,193,366,442
1678,102.jpg,RBC,10,99,66,184
1679,102.jpg,RBC,365,485,151,268
1680,102.jpg,RBC,299,404,265,369
1681,102.jpg,RBC,573,640,1,70
1682,102.jpg,RBC,377,473,393,476
1683,102.jpg,RBC,11,102,324,410
1684,102.jpg,WBC,62,236,204,359
1685,102.jpg,WBC,257,288,430,457
1686,103.jpg,RBC,173,270,194,292
1687,103.jpg,RBC,359,456,214,312
1688,103.jpg,RBC,415,512,230,328
1689,103.jpg,RBC,364,473,336,448
1690,103.jpg,RBC,240,349,265,377
1691,103.jpg,RBC,159,263,368,465
1692,103.jpg,RBC,50,168,407,477
1693,103.jpg,RBC,123,249,15,147
1694,103.jpg,RBC,1,97,284,382
1695,103.jpg,RBC,512,609,167,265
1696,103.jpg,RBC,322,410,396,480
1697,103.jpg,RBC,52,156,230,316
1698,103.jpg,RBC,9,116,127,220
1699,103.jpg,RBC,32,139,1,72
1700,103.jpg,WBC,224,391,74,206
1701,104.jpg,RBC,23,126,294,393
1702,104.jpg,RBC,223,306,119,204
1703,104.jpg,RBC,499,602,141,236
1704,104.jpg,RBC,117,220,52,147
1705,104.jpg,RBC,472,577,243,354
1706,104.jpg,RBC,556,640,354,439
1707,104.jpg,RBC,466,564,405,480
1708,104.jpg,RBC,302,405,434,480
1709,104.jpg,RBC,165,265,441,480
1710,104.jpg,RBC,1,87,62,144
1711,104.jpg,WBC,200,356,247,396
1712,104.jpg,RBC,122,206,294,396
1713,104.jpg,RBC,110,194,214,316
1714,104.jpg,RBC,357,446,153,264
1715,104.jpg,RBC,288,379,103,198
1716,105.jpg,RBC,507,609,63,180
1717,105.jpg,RBC,426,528,383,480
1718,105.jpg,RBC,186,290,54,174
1719,105.jpg,RBC,108,228,1,104
1720,105.jpg,RBC,1,114,1,96
1721,105.jpg,RBC,314,428,5,101
1722,105.jpg,RBC,61,165,261,359
1723,105.jpg,RBC,98,192,393,480
1724,105.jpg,Platelets,524,574,357,398
1725,105.jpg,Platelets,209,242,310,347
1726,105.jpg,WBC,242,466,87,301
1727,105.jpg,RBC,287,396,383,480
1728,105.jpg,RBC,517,620,405,474
1729,106.jpg,RBC,422,536,191,291
1730,106.jpg,RBC,53,192,141,262
1731,106.jpg,RBC,354,480,277,393
1732,106.jpg,RBC,223,349,230,346
1733,106.jpg,RBC,514,615,358,455
1734,106.jpg,RBC,246,344,1,86
1735,106.jpg,RBC,100,198,49,135
1736,106.jpg,RBC,92,190,290,376
1737,106.jpg,RBC,394,469,388,469
1738,106.jpg,WBC,160,334,76,220
1739,107.jpg,RBC,35,150,377,479
1740,107.jpg,RBC,463,578,119,221
1741,107.jpg,RBC,297,364,126,199
1742,107.jpg,RBC,57,144,293,379
1743,107.jpg,RBC,34,121,103,189
1744,107.jpg,RBC,314,401,1,85
1745,107.jpg,RBC,354,441,386,472
1746,107.jpg,WBC,268,472,195,378
1747,107.jpg,Platelets,142,175,53,80
1748,107.jpg,RBC,158,281,273,378
1749,108.jpg,RBC,297,374,131,222
1750,108.jpg,RBC,473,599,217,313
1751,108.jpg,RBC,360,463,126,237
1752,108.jpg,RBC,144,275,184,322
1753,108.jpg,RBC,37,104,279,377
1754,108.jpg,RBC,476,543,46,144
1755,108.jpg,RBC,529,602,319,415
1756,108.jpg,RBC,9,114,406,480
1757,108.jpg,RBC,207,312,284,374
1758,108.jpg,WBC,295,490,292,447
1759,108.jpg,Platelets,153,184,425,458
1760,108.jpg,RBC,377,473,46,142
1761,109.jpg,RBC,333,421,174,274
1762,109.jpg,RBC,312,416,16,119
1763,109.jpg,RBC,173,252,51,140
1764,109.jpg,RBC,453,538,291,383
1765,109.jpg,RBC,408,501,219,315
1766,109.jpg,RBC,460,553,119,215
1767,109.jpg,RBC,287,394,369,480
1768,109.jpg,RBC,1,68,204,310
1769,109.jpg,RBC,201,303,355,469
1770,109.jpg,RBC,28,119,12,120
1771,109.jpg,WBC,104,275,149,302
1772,109.jpg,Platelets,511,544,253,285
1773,109.jpg,Platelets,170,202,15,55
1774,109.jpg,Platelets,50,69,77,100
1775,109.jpg,Platelets,376,411,142,174
1776,110.jpg,RBC,307,409,235,328
1777,110.jpg,RBC,330,442,133,227
1778,110.jpg,RBC,192,302,150,260
1779,110.jpg,RBC,254,366,1,93
1780,110.jpg,RBC,52,140,16,112
1781,110.jpg,RBC,27,136,253,344
1782,110.jpg,RBC,334,443,58,149
1783,110.jpg,RBC,252,359,317,418
1784,110.jpg,RBC,200,293,266,391
1785,110.jpg,RBC,477,590,165,238
1786,110.jpg,RBC,444,550,129,204
1787,110.jpg,WBC,400,547,370,480
1788,111.jpg,RBC,9,109,249,357
1789,111.jpg,RBC,452,556,1,95
1790,111.jpg,RBC,109,210,272,357
1791,111.jpg,RBC,251,352,1,86
1792,111.jpg,RBC,218,323,389,480
1793,111.jpg,WBC,172,349,126,312
1794,111.jpg,Platelets,546,584,82,118
1795,112.jpg,RBC,470,551,282,370
1796,112.jpg,RBC,479,566,342,429
1797,112.jpg,RBC,566,640,322,424
1798,112.jpg,RBC,301,412,329,443
1799,112.jpg,RBC,254,335,231,323
1800,112.jpg,RBC,30,134,313,426
1801,112.jpg,RBC,155,236,94,208
1802,112.jpg,RBC,203,311,310,440
1803,112.jpg,WBC,238,414,53,210
1804,113.jpg,RBC,177,302,154,272
1805,113.jpg,RBC,221,346,271,389
1806,113.jpg,RBC,255,373,40,152
1807,113.jpg,RBC,379,496,22,133
1808,113.jpg,RBC,78,188,382,480
1809,113.jpg,RBC,20,154,8,113
1810,113.jpg,RBC,137,280,34,158
1811,113.jpg,WBC,46,193,212,370
1812,113.jpg,Platelets,445,489,455,479
1813,114.jpg,RBC,471,592,11,130
1814,114.jpg,RBC,552,640,200,318
1815,114.jpg,RBC,520,632,312,430
1816,114.jpg,RBC,58,171,260,375
1817,114.jpg,RBC,336,443,158,256
1818,114.jpg,RBC,84,191,379,477
1819,114.jpg,RBC,227,341,320,429
1820,114.jpg,RBC,1,59,327,431
1821,114.jpg,RBC,376,453,310,407
1822,114.jpg,Platelets,135,302,1,117
1823,115.jpg,WBC,250,405,196,337
1824,115.jpg,Platelets,5,38,455,480
1825,115.jpg,Platelets,596,640,259,307
1826,116.jpg,RBC,20,105,243,328
1827,116.jpg,RBC,201,316,261,341
1828,116.jpg,RBC,247,375,83,214
1829,116.jpg,RBC,341,429,314,415
1830,116.jpg,RBC,83,180,100,193
1831,116.jpg,RBC,456,544,234,344
1832,116.jpg,RBC,460,548,1,71
1833,116.jpg,RBC,95,222,195,316
1834,116.jpg,Platelets,42,185,345,480
1835,116.jpg,Platelets,224,273,168,213
1836,116.jpg,Platelets,345,396,198,239
1837,116.jpg,Platelets,177,215,34,64
1838,116.jpg,RBC,391,479,319,420
1839,116.jpg,RBC,141,241,104,212
1840,117.jpg,RBC,439,550,279,372
1841,117.jpg,RBC,464,577,117,227
1842,117.jpg,RBC,414,507,44,148
1843,117.jpg,RBC,321,430,213,337
1844,117.jpg,RBC,246,350,329,429
1845,117.jpg,RBC,345,473,357,465
1846,117.jpg,RBC,200,316,395,480
1847,117.jpg,RBC,323,425,41,128
1848,117.jpg,RBC,359,461,110,197
1849,117.jpg,WBC,106,279,115,273
1850,117.jpg,Platelets,550,592,441,480
1851,117.jpg,Platelets,101,143,240,286
1852,118.jpg,RBC,146,273,333,459
1853,118.jpg,RBC,211,316,247,360
1854,118.jpg,RBC,79,208,145,264
1855,118.jpg,RBC,466,555,231,320
1856,118.jpg,WBC,227,399,10,153
1857,118.jpg,RBC,264,351,248,352
1858,119.jpg,RBC,229,338,7,117
1859,119.jpg,RBC,258,368,225,333
1860,119.jpg,RBC,77,187,226,334
1861,119.jpg,RBC,88,232,58,222
1862,119.jpg,RBC,469,598,303,420
1863,119.jpg,RBC,401,515,273,380
1864,119.jpg,RBC,159,269,314,422
1865,119.jpg,RBC,478,592,228,335
1866,119.jpg,RBC,11,121,312,420
1867,119.jpg,WBC,269,440,353,480
1868,119.jpg,Platelets,179,223,208,245
1869,119.jpg,Platelets,115,157,1,34
1870,120.jpg,RBC,337,469,260,386
1871,120.jpg,RBC,489,615,259,362
1872,120.jpg,RBC,65,219,343,476
1873,120.jpg,RBC,540,640,74,171
1874,120.jpg,RBC,48,153,216,315
1875,120.jpg,RBC,405,550,329,423
1876,120.jpg,WBC,239,375,100,242
1877,120.jpg,RBC,483,583,100,197
1878,120.jpg,RBC,441,542,79,176
1879,121.jpg,RBC,539,640,53,154
1880,121.jpg,RBC,393,511,334,437
1881,121.jpg,RBC,501,618,278,406
1882,121.jpg,RBC,423,543,1,115
1883,121.jpg,RBC,331,442,76,168
1884,121.jpg,RBC,312,439,176,302
1885,121.jpg,RBC,10,117,196,292
1886,121.jpg,RBC,113,231,153,271
1887,121.jpg,RBC,249,364,133,229
1888,121.jpg,WBC,57,345,278,480
1889,122.jpg,RBC,335,466,54,163
1890,122.jpg,RBC,403,517,170,274
1891,122.jpg,RBC,485,598,201,284
1892,122.jpg,RBC,348,441,372,480
1893,122.jpg,RBC,18,111,276,384
1894,122.jpg,RBC,101,206,12,117
1895,122.jpg,Platelets,1,27,113,149
1896,122.jpg,WBC,211,389,172,324
1897,122.jpg,Platelets,569,606,422,455
1898,123.jpg,RBC,344,448,274,392
1899,123.jpg,RBC,416,572,371,461
1900,123.jpg,RBC,417,504,176,277
1901,123.jpg,RBC,472,581,175,275
1902,123.jpg,RBC,340,444,38,156
1903,123.jpg,WBC,40,222,41,206
1904,123.jpg,Platelets,266,317,191,228
1905,124.jpg,RBC,86,208,1,101
1906,124.jpg,RBC,116,242,66,195
1907,124.jpg,RBC,185,310,1,76
1908,124.jpg,RBC,508,606,94,190
1909,124.jpg,RBC,2,80,285,387
1910,124.jpg,RBC,566,640,337,422
1911,124.jpg,WBC,421,589,218,371
1912,124.jpg,RBC,216,315,200,296
1913,124.jpg,RBC,242,341,194,290
1914,124.jpg,RBC,289,388,195,291
1915,125.jpg,RBC,239,342,265,357
1916,125.jpg,RBC,168,271,1,92
1917,125.jpg,RBC,375,479,102,211
1918,125.jpg,RBC,498,621,114,236
1919,125.jpg,RBC,197,309,92,193
1920,125.jpg,RBC,3,112,76,175
1921,125.jpg,RBC,356,457,210,324
1922,125.jpg,RBC,78,192,163,287
1923,125.jpg,RBC,468,583,317,435
1924,125.jpg,RBC,106,209,388,480
1925,125.jpg,Platelets,146,200,325,368
1926,125.jpg,Platelets,217,260,247,290
1927,125.jpg,Platelets,340,385,300,346
1928,125.jpg,WBC,300,459,353,480
1929,126.jpg,Platelets,200,238,249,294
1930,126.jpg,WBC,339,514,42,207
1931,127.jpg,RBC,404,511,253,356
1932,127.jpg,RBC,278,385,300,403
1933,127.jpg,RBC,501,608,170,273
1934,127.jpg,RBC,86,193,1,124
1935,127.jpg,WBC,255,406,187,321
1936,127.jpg,Platelets,507,566,265,334
1937,128.jpg,RBC,328,430,181,281
1938,128.jpg,RBC,15,130,1,96
1939,128.jpg,RBC,435,549,154,266
1940,128.jpg,RBC,104,218,240,338
1941,128.jpg,RBC,524,638,363,460
1942,128.jpg,RBC,513,627,20,117
1943,128.jpg,RBC,228,343,51,160
1944,128.jpg,RBC,373,464,69,149
1945,128.jpg,Platelets,407,446,396,428
1946,128.jpg,WBC,58,207,55,206
1947,129.jpg,WBC,278,405,11,149
1948,129.jpg,Platelets,392,416,36,60
1949,130.jpg,WBC,128,281,31,172
1950,131.jpg,RBC,208,312,278,400
1951,131.jpg,RBC,247,351,232,337
1952,131.jpg,RBC,325,429,163,268
1953,131.jpg,RBC,257,361,105,210
1954,131.jpg,RBC,100,247,393,480
1955,131.jpg,RBC,1,104,60,165
1956,131.jpg,WBC,354,513,4,153
1957,131.jpg,Platelets,230,267,146,177
1958,132.jpg,RBC,169,296,326,405
1959,132.jpg,RBC,216,341,187,296
1960,132.jpg,RBC,93,179,128,208
1961,132.jpg,RBC,105,195,245,362
1962,132.jpg,RBC,5,108,162,259
1963,132.jpg,RBC,3,118,252,343
1964,132.jpg,RBC,299,414,225,316
1965,132.jpg,RBC,374,498,229,328
1966,132.jpg,RBC,160,280,415,480
1967,132.jpg,Platelets,451,486,400,434
1968,132.jpg,Platelets,381,432,440,474
1969,132.jpg,Platelets,534,586,370,426
1970,132.jpg,Platelets,463,515,428,474
1971,132.jpg,Platelets,409,460,59,96
1972,132.jpg,Platelets,71,102,76,104
1973,132.jpg,WBC,6,137,331,480
1974,133.jpg,RBC,108,217,147,248
1975,133.jpg,RBC,523,632,128,229
1976,133.jpg,RBC,365,495,355,456
1977,133.jpg,WBC,202,377,183,345
1978,134.jpg,RBC,237,325,344,436
1979,134.jpg,RBC,148,236,177,269
1980,134.jpg,RBC,475,597,343,465
1981,134.jpg,RBC,267,354,221,325
1982,134.jpg,RBC,42,136,63,152
1983,134.jpg,WBC,339,500,219,364
1984,134.jpg,Platelets,250,283,80,117
1985,135.jpg,RBC,239,331,6,103
1986,135.jpg,RBC,487,620,20,137
1987,135.jpg,RBC,418,524,171,282
1988,135.jpg,RBC,487,598,253,363
1989,135.jpg,RBC,274,384,382,480
1990,135.jpg,Platelets,192,236,36,79
1991,135.jpg,Platelets,149,191,78,117
1992,135.jpg,Platelets,544,600,213,267
1993,135.jpg,WBC,168,338,122,287
1994,136.jpg,RBC,170,280,185,287
1995,136.jpg,RBC,402,512,215,317
1996,136.jpg,RBC,501,611,303,405
1997,136.jpg,RBC,492,602,63,165
1998,136.jpg,RBC,1,111,31,136
1999,136.jpg,RBC,148,270,297,400
2000,136.jpg,RBC,263,385,78,181
2001,136.jpg,RBC,426,529,147,233
2002,136.jpg,RBC,140,243,1,86
2003,136.jpg,Platelets,66,111,144,188
2004,136.jpg,WBC,260,484,292,480
2005,137.jpg,RBC,148,234,160,247
2006,137.jpg,RBC,110,216,145,228
2007,137.jpg,RBC,81,194,232,337
2008,137.jpg,RBC,456,565,146,261
2009,137.jpg,RBC,254,363,344,459
2010,137.jpg,RBC,407,516,178,293
2011,137.jpg,RBC,305,413,310,405
2012,137.jpg,RBC,522,639,1,86
2013,137.jpg,RBC,492,600,261,376
2014,137.jpg,RBC,387,506,266,402
2015,137.jpg,RBC,135,245,338,439
2016,137.jpg,RBC,61,171,341,442
2017,137.jpg,RBC,1,59,88,181
2018,137.jpg,WBC,191,396,25,221
2019,138.jpg,RBC,67,165,167,268
2020,138.jpg,RBC,186,284,63,164
2021,138.jpg,RBC,99,194,98,174
2022,138.jpg,RBC,162,272,197,305
2023,138.jpg,RBC,230,358,134,244
2024,138.jpg,RBC,430,542,366,458
2025,138.jpg,RBC,509,609,394,480
2026,138.jpg,RBC,416,547,256,361
2027,138.jpg,RBC,495,596,126,231
2028,138.jpg,RBC,6,147,32,137
2029,138.jpg,RBC,351,452,160,279
2030,138.jpg,WBC,110,351,294,479
2031,138.jpg,Platelets,163,196,57,89
2032,139.jpg,RBC,474,575,80,176
